EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
31015,2010,PETERBILT,335,TRUCK - EDUCTOR - VAC CON,SPU,"145,000.00",06/22/2017,MURPHYS AUCTION,2NP3LNOX8BM116723,TRUCK - EDUCTOR
S0569,1990,DTS,TRAILER,TRAILER,SPU,"6,500.00",08/09/2018,MURPHYS AUCTION,ID9US1622KS151050,TRAILER
31721,2012,CLUBCAR,CARRYALL2,CLUB CAR 48 VOLT ELECTRIC W/IQ PLUS SYST,CEN,"2,050.00",05/17/2019,BIDADOO ONLINE AUCTION,QB-1204-258094,GOLF CART - ELECTRIC
25692,2002,PETERBILT,330,TRUCK - AERIAL LIFT - CLASS 8,SDOT,"17,626.00",04/16/2020,BIDADOO ONLINE AUCTION,2NPNHD8X22M581572,TRUCK - AERIAL - BUCKET
88311,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"2,025.00",08/04/2017,BIDADOO ONLINE AUCTION,2W9MPH6118S044596,SCOOTER
25501,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,"60,000.00",06/23/2017,MURPHYS AUCTION,DW624HX583202,LOADER - WHEEL
W1120,1991,UNKNOWN,PUMP,TRAILER - PUMP,SPU,800.00,10/24/2019,MURPHYS AUCTION,UNKW1120,TRAILER
83682,2008,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SDOT,"16,411.00",03/29/2018,BIDADOO ONLINE AUCTION,1FDXF46Y28EA94295,TRUCK - HEAVY
44236,2004,FREIGHTLINER,SPRINTER C2500SHC,CARGO VAN - SPRINTER,SPD,"25,700.00",12/06/2016,BIDADOO ONLINE AUCTION,WD2PD643145616985,VAN
79963,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,0.00,08/23/2016,OTHER SURPLUS METHOD,2FAHP71W37X141785,SEDAN - PATROL
79964,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,025.00",06/11/2019,BIDADOO ONLINE AUCTION,2FAHP71W07X141775,SEDAN - PATROL
75626,2007,VOLVO,G930,MOTOR GRADER - ARTICULATED - 35000 LB,SDOT,"51,250.00",09/03/2019,MURPHYS AUCTION,41655,GRADER
31728,2012,CLUBCAR,CARRYALL2,CLUB CAR 48 VOLT ELECTRIC W/IQ PLUS SYST,CEN,"2,350.00",05/03/2019,MURPHYS AUCTION,QB-1204-258106,GOLF CART - ELECTRIC
30868,2009,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,"5,750.01",12/08/2016,MURPHYS AUCTION,M06X4HD050011,UTILITY VEHICLE
92539,2009,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,"6,700.00",06/09/2020,BIDADOO ONLINE AUCTION,JTDKB20U997885353,SEDAN - SML - HYBRID
23470,2002,FREIGHTLINER,MT55,SOLID WASTE WALKIN VAN - CLASS 6,SPU,"12,516.00",02/05/2016,BIDADOO ONLINE AUCTION,4UZAARBV92CK30549,VAN - WALKIN
16404,2001,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"16,550.00",08/23/2018,BIDADOO ONLINE AUCTION,1GDP7C1C11J509011,TRUCK - HEAVY
W2224,1996,WELLS CARGO,TRAILER,TRAILER - ENCLOSED - 7700 LB GVWR,SPU,"3,045.00",02/12/2016,BIDADOO ONLINE AUCTION,1WC200G26V4027829,TRAILER
79974,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,550.00",02/25/2016,BIDADOO ONLINE AUCTION,2FAHP71W17X141798,SEDAN - PATROL
25887,2002,PETERBILT,330,TRUCK - REFUSE PACKER - CLASS 8,DPR,"14,600.00",10/02/2017,BIDADOO ONLINE AUCTION,2NPNHD8X62M575404,TRUCK - REFUSE PACKER
17125,2001,HYSTER,J50XM2,FORKLIFT ELECTRIC - 5000 LB LIFT,DPR,"4,850.00",07/18/2018,BIDADOO ONLINE AUCTION,AZ16A05376Y,FORKLIFT - ELECTRIC
91029,2009,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"7,200.00",03/13/2020,MURPHYS AUCTION,JTDKB20U197883547,SEDAN - SML - HYBRID
26414,2002,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"5,755.00",06/12/2019,BIDADOO ONLINE AUCTION,1GDP7C1C42J503706,TRUCK - HEAVY
26415,2002,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"12,600.00",02/05/2016,BIDADOO ONLINE AUCTION,1GDP7C1C92J503832,TRUCK - HEAVY
31718,2012,CLUBCAR,CARRYALL2,CLUB CAR 48 VOLT ELECTRIC W/IQ PLUS SYST,CEN,0.00,12/27/2016,OTHER SURPLUS METHOD,XXX718,GOLF CART - ELECTRIC
31719,2012,CLUBCAR,CARRYALL2,CLUB CAR 48 VOLT ELECTRIC W/IQ PLUS SYST,CEN,0.00,12/27/2016,OTHER SURPLUS METHOD,XXX719,GOLF CART - ELECTRIC
23939,2002,CHEVROLET,ASTRO,PASSENGER MINIVAN,DPR,"3,349.00",04/28/2016,BIDADOO ONLINE AUCTION,1GNDM19X92B152109,VAN - MINIVAN
23164,2002,CHEVROLET,ASTRO,PASSENGER MINIVAN,SPD,"6,701.00",01/06/2016,BIDADOO ONLINE AUCTION,1GCDL19X32B147564,VAN - MINIVAN
89104,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SFD,"4,550.00",06/09/2020,BIDADOO ONLINE AUCTION,1FMCU59H88KA59297,SUV - SML - HYBRID
89106,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,FAS,"4,511.00",09/04/2019,MURPHYS AUCTION,1FMCU59H88KA59302,SUV - SML - HYBRID
89105,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPD,"4,250.00",06/23/2017,MURPHYS AUCTION,1FMCU59H18KA59299,SUV - MED - HYBRID
30964,2010,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,"4,000.00",06/23/2017,MURPHYS AUCTION,JTDKN3DU4A0062737,SEDAN - SML - HYBRID
26418,2002,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"7,100.00",08/06/2020,BIDADOO ONLINE AUCTION,1GDP7C1C92J503622,TRUCK - HEAVY
26421,2002,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"10,552.00",05/17/2019,BIDADOO ONLINE AUCTION,1GDP7C1C02J503413,TRUCK - HEAVY
85450,2008,PETERBILT,335,TRUCK - FLATBED - CRANE - CLASS 7,SDOT,"36,768.88",12/23/2019,BIDADOO ONLINE AUCTION,2NPLHN8X08M751417,TRUCK - FLATBED
79936,2007,DODGE,CHARGER,PATROL CAR - TRAFFIC,SPD,"5,450.00",02/22/2016,MURPHYS AUCTION,2B3LA43H87H708460,SEDAN - PATROL
25873,2002,PETERBILT,330,TRUCK - DUMP - CLASS 7,DPR,"47,000.00",03/07/2018,MURPHYS AUCTION,2NPNHD8X42M579337,TRUCK - DUMP TRUCK
25601,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,"30,100.00",06/29/2017,BIDADOO ONLINE AUCTION,2NPNHD8X42M578057,TRUCK - DUMP TRUCK
25602,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,"32,200.00",06/29/2017,BIDADOO ONLINE AUCTION,2NPNHD8X62M578058,TRUCK - DUMP TRUCK
23328,2002,CHEVROLET,EXPRESS,CARGO VAN - ELECTRICIAN,DPR,"3,200.00",02/22/2016,MURPHYS AUCTION,1GCGG25R721231083,VAN
31720,2012,CLUBCAR,CARRYALL2,CLUB CAR 48 VOLT ELECTRIC W/IQ PLUS SYST,CEN,0.00,12/27/2016,OTHER SURPLUS METHOD,XXX720,GOLF CART - ELECTRIC
31089,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,"8,100.00",09/01/2017,MURPHYS AUCTION,1GCKTBDE3A8143111,TRUCK - LIGHT
14709,2001,FORD,F450,PICKUP - SIDE DUMP - CLASS 4,SPU,"16,110.00",01/06/2016,BIDADOO ONLINE AUCTION,1FDXF46F31EB66593,TRUCK - HEAVY
34587,2003,CHEVROLET,S10,PICKUP COMPACT,SPU,"3,710.00",10/25/2017,MURPHYS AUCTION,1GCCS19X738238141,TRUCK - LIGHT
38264,2003,GO-4,INTERCEPTOR II,PEO SCOOTER TRAINING,SPD,"1,175.00",10/25/2017,MURPHYS AUCTION,2W9MPH5533P044177,SCOOTER
38151,2003,CASE,590M,BACKHOE LOADER - 20200 LB - 4X4,DPR,"30,050.00",04/13/2016,BIDADOO ONLINE AUCTION,JJG0288155,LOADER - BACKHOE
31423,2010,TORO,30607A,MOWER - 11` ROTARY,DPR,"15,496.00",02/15/2018,BIDADOO ONLINE AUCTION,310000161,MOWER
25573,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,"41,600.00",02/15/2018,BIDADOO ONLINE AUCTION,2NPNHD8X82M578059,TRUCK - DUMP TRUCK
37104,2003,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE TRAINING,SPD,"4,950.00",11/02/2017,BIDADOO ONLINE AUCTION,1HD1FHW1X3Y714384,MOTORCYCLE - PATROL
35974,2003,JOHN DEERE,260,SKID STEER LOADER 8000 LB,DPR,"16,535.00",08/24/2016,BIDADOO ONLINE AUCTION,T00260A912682,LOADER - SKID STEER
E0491,2001,TORO,DINGO 320D,COMPACT UTILITY LOADER - DIGGER,SDOT,"14,500.00",12/12/2017,BIDADOO ONLINE AUCTION,210000142,DIGGER
33190,2003,EXISS,SS400,HORSE TRAILER - 10000 GVWR,SPD,"7,350.00",08/20/2019,BIDADOO ONLINE AUCTION,4LAAH222132024013,TRAILER - HORSE
33774,2003,FORD,E250,VAN - FULL SIZE - CARGO,SFD,"3,550.00",09/28/2016,BIDADOO ONLINE AUCTION,1FTSE34S73HB28006,VAN
25599,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,"36,463.00",06/29/2017,BIDADOO ONLINE AUCTION,2NPNHD8X93H802974,TRUCK - DUMP TRUCK
25503,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,"50,000.00",06/23/2017,MURPHYS AUCTION,DW624HX583165,LOADER - WHEEL
37013,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,"12,100.00",05/09/2018,BIDADOO ONLINE AUCTION,564350A,FORKLIFT
37014,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,"11,301.00",04/05/2018,BIDADOO ONLINE AUCTION,564351A,FORKLIFT
37015,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,"11,050.00",03/07/2018,MURPHYS AUCTION,564349A,FORKLIFT
37009,2003,KOMATSU,FG40Z-T,FORKLIFT - 8000 LB LIFT,FAS,"11,600.00",12/12/2017,BIDADOO ONLINE AUCTION,103581A,FORKLIFT
79938,2007,CHEVROLET,TAHOE,SUV FULLSIZE 2WD,SPD,"5,700.00",07/15/2020,BIDADOO ONLINE AUCTION,1GNEC030X7R361158,SUV - LRG
31746,2012,GOOD EARTH ENERGY CONSV INC,FIREFLY,PEO SCOOTER ELECTRIC,SPD,351.00,09/03/2019,MURPHYS AUCTION,1G9A00358C1429001,SCOOTER - ELECTRIC
31747,2012,GOOD EARTH ENERGY CONSV INC,FIREFLY,PEO SCOOTER ELECTRIC,SPD,401.00,09/03/2019,MURPHYS AUCTION,1G9A0035XC1429002,SCOOTER - ELECTRIC
25502,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,"57,000.00",06/23/2017,MURPHYS AUCTION,DW624HX583162,LOADER - WHEEL
25589,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,"29,850.00",03/07/2018,MURPHYS AUCTION,2NPNHD6X33M802651,TRUCK - DUMPING FLATBED
25588,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,"15,700.00",03/03/2017,BIDADOO ONLINE AUCTION,2NPNHD6X93M802654,TRUCK - DUMPING FLATBED
38259,2003,GO-4,INTERCEPTOR II,PEO SCOOTER TRAINING,SPD,"2,001.00",02/15/2018,BIDADOO ONLINE AUCTION,2W9MPH5553P044147,SCOOTER
55302,2005,DODGE,CARAVAN,VAN - MINIVAN - 8 PASSENGER,SFD,"3,150.00",08/16/2018,BIDADOO ONLINE AUCTION,1D4GP24R55B323392,VAN - MINIVAN
35920,2003,OLYMPIC,OM6T-1E,TRAILER - 7800 LB GVWR,DPR,"2,393.00",05/02/2019,BIDADOO ONLINE AUCTION,1C9TF14293T879363,TRAILER
35658,2003,OLYMPIC,OM10-2E,TRAILER - 10000 LB GVWR,SDOT,"2,950.00",06/09/2020,BIDADOO ONLINE AUCTION,1C9UF20203T879350,TRAILER
38203,2003,OLYMPIC,OM10-2E,TRAILER - 50000 LB GVWR,DPR,"20,100.00",05/02/2019,BIDADOO ONLINE AUCTION,1C9TF36303T879365,TRAILER
34632,2003,FORD,F250,PICKUP,SPU,"9,900.00",11/14/2019,MURPHYS AUCTION,3FTNX20L53MB40084,TRUCK - LIGHT
35564,2003,PETERBILT,330,TRUCK DUMP SANDER PLOW SLURRY,SDOT,"34,550.00",08/21/2017,BIDADOO ONLINE AUCTION,2NPNHD8X13M808087,TRUCK - DUMP TRUCK
33674,2003,FORD,F450,PICKUP - DUMP BODY - CRANE - CLASS 4,SPU,"11,250.00",12/27/2018,MURPHYS AUCTION,1FDXF46P23ED28760,TRUCK - DUMP TRUCK
25500,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,"57,500.00",06/23/2017,MURPHYS AUCTION,DW624HX583219,LOADER - WHEEL
88312,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,900.00,06/23/2017,MURPHYS AUCTION,2W9MPH6138S044597,SCOOTER
35574,2003,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 8,SDOT,"33,750.00",08/04/2017,BIDADOO ONLINE AUCTION,2NPNHD8X33M808088,TRUCK - DUMP TRUCK
35586,2003,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,"30,100.00",03/13/2017,MURPHYS AUCTION,2NPNHD6X13M808089,TRUCK - DUMPING FLATBED
13048,2001,FORD,F350,PICKUP - SERVICE BODY,FAS,"8,400.00",11/08/2018,BIDADOO ONLINE AUCTION,1FDSF34L91ED85880,TRUCK - LIGHT
25086,2002,GMC,T6500,TRUCK - MOVING - CLASS 6,FAS,"15,154.00",04/19/2016,BIDADOO ONLINE AUCTION,1GDJ7C1C52J502750,TRUCK - HEAVY
25587,2002,PETERBILT,330,TRUCK - DUMPING FLATBED CRANE CLASS 6,SDOT,"17,600.00",03/03/2017,BIDADOO ONLINE AUCTION,2NPNHD6X13M802650,TRUCK - DUMPING FLATBED
07220,2000,INGERSOLL RAND,P185WJDU,AIR COMPRESSOR - TRAILER MOUNTED,SDOT,"4,550.00",01/25/2019,BIDADOO ONLINE AUCTION,1T9EU12121W713002,COMPRESSOR
25511,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,"19,100.00",03/03/2017,BIDADOO ONLINE AUCTION,2NPNHD6X53M802652,TRUCK - DUMPING FLATBED
16407,2001,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,"15,850.00",08/01/2019,BIDADOO ONLINE AUCTION,1GDP7C1CX1J509928,TRUCK - HEAVY
25597,2002,PETERBILT,330,TRUCK TENCO DUMP PLOW SPREADER,SDOT,"24,000.00",03/31/2017,BIDADOO ONLINE AUCTION,2NPNHD8XX3M802224,TRUCK - DUMP TRUCK
35353,2003,AMERICAN LAFRANCE,PUMPER,PUMPER - TOP MOUNTED CONTROLS,SFD,"4,550.00",10/05/2018,BIDADOO ONLINE AUCTION,4Z3AADANX3RL78365,FIRE - PUMPER
33138,2003,CHEVROLET,S10,COMPACT PICKUP,SPD,"4,200.00",10/25/2017,MURPHYS AUCTION,1GCCS19X838237967,TRUCK - LIGHT
34664,2003,FORD,F250,PICKUP - 4X4,SPU,"6,200.00",01/06/2016,BIDADOO ONLINE AUCTION,1FTNX21L03EC86994,TRUCK - LIGHT
80422,2002,CHEVROLET,BLAZER,SUV - FULL SIZE - 4WD,SFD,"3,051.00",11/20/2017,BIDADOO ONLINE AUCTION,1GNDT13W42K203681,SUV - MED
51593,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,"3,600.00",10/21/2016,MURPHYS AUCTION,1FAFP34NX5W290674,SEDAN - SML
53427,2005,CHEVROLET,TAHOE,SUV FULLSIZE,SDOT,"4,765.67",10/21/2016,MURPHYS AUCTION,1GNEC13Z75R229329,SUV - LRG
53543,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SDOT,"4,250.00",02/16/2016,BIDADOO ONLINE AUCTION,1GNEC13Z75R224521,SUV - LRG
51331,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SPU,"6,155.00",02/03/2016,BIDADOO ONLINE AUCTION,1J4GL48K55W636513,SUV - SML
33466,2003,CHEVROLET,ASTRO,MINIVAN PASSENGER,SPU,"7,225.00",11/14/2019,MURPHYS AUCTION,1GNDM19X63B142459,VAN - MINIVAN
73375,2007,FORD,F150,PICKUP,DPR,"6,800.00",11/02/2017,BIDADOO ONLINE AUCTION,1FTVX12547NA46170,TRUCK - LIGHT
W3739,2005,EAGLE PREMIERE,58UT,TRAILER - STORAGE,SPU,"1,500.00",12/19/2019,MURPHYS AUCTION,1C9BE24195P692860,TRAILER
53202,2005,CHEVROLET,EXPRESS,PASSENGER VAN,SPD,"11,377.00",04/19/2016,BIDADOO ONLINE AUCTION,1GAHG39U651221151,VAN
63367,2006,FORD,F350,PICKUP,DPR,"8,800.00",04/28/2017,BIDADOO ONLINE AUCTION,1FTWX30596ED68076,TRUCK - LIGHT
63952,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,"13,401.00",07/27/2016,BIDADOO ONLINE AUCTION,1FDSX34P56ED68078,TRUCK - LIGHT
63933,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,"15,100.00",10/25/2016,BIDADOO ONLINE AUCTION,1FDSX34P76ED68079,TRUCK - LIGHT
64678,2006,FORD,F250,PICKUP - 4X4,SPU,"9,905.00",04/12/2017,BIDADOO ONLINE AUCTION,1FTSX21516ED68080,TRUCK - LIGHT
64597,2006,FORD,F250,PICKUP - 4X4,SPU,"4,800.00",03/13/2017,MURPHYS AUCTION,1FTSX21536ED68081,TRUCK - LIGHT
53476,2005,FORD,F350,PICKUP - DUMP BODY,SPU,"10,400.00",01/25/2019,BIDADOO ONLINE AUCTION,1FTWX32P45EC98354,TRUCK - LIGHT
51423,2005,JEEP,LIBERTY,COMPACT SUV,SPU,"3,838.89",05/14/2018,BIDADOO ONLINE AUCTION,1J4GK48K15W636804,SUV - SML
51802,2005,FORD,FOCUS,SEDAN - SUBCOMPACT,SFD,"4,101.00",10/05/2018,BIDADOO ONLINE AUCTION,1FAFP34N15W298291,SEDAN - SML
53036,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,"7,500.00",11/01/2016,BIDADOO ONLINE AUCTION,1GAHG39U351223343,VAN
64608,2006,FORD,F250,PICKUP - 4X4,SPU,"12,300.00",10/05/2018,BIDADOO ONLINE AUCTION,1FTSX21576ED68083,TRUCK - LIGHT
59868,2005,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC TRAINING,SPD,"2,100.00",02/22/2016,MURPHYS AUCTION,2FAFP71W95X154058,SEDAN - PATROL
37101,2003,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE TRAINING,SPD,"5,849.00",11/02/2017,BIDADOO ONLINE AUCTION,1HD1FHW113Y714094,MOTORCYCLE - PATROL
E1506,2006,NATIONAL,ARROWBOARD TRAILER,TRAILER MOUNTED ARROWBOARD,SDOT,225.00,10/28/2019,BIDADOO ONLINE AUCTION,5HJ3V10176S011642,TRAILER - ARROW BOARD
51409,2005,JEEP,LIBERTY,COMPACT SUV,SPU,"6,100.00",01/06/2016,BIDADOO ONLINE AUCTION,1J4GK48K55W636806,SUV - SML
53515,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,"4,424.85",02/03/2016,BIDADOO ONLINE AUCTION,1D4GP24RX5B334646,VAN - MINIVAN
51720,2005,CHEVROLET,IMPALA,PEO MIDSIZE SEDAN,SPD,"3,400.00",02/01/2017,BIDADOO ONLINE AUCTION,2G1WF52KX59317701,SEDAN - MED
51765,2005,FORD,CROWN VICTORIA,SEDAN - FULL SIZE,SFD,"6,700.00",10/12/2016,BIDADOO ONLINE AUCTION,2FAHP74W05X178513,SEDAN - LRG
55560,2005,TRAILKING,TK110FA,TRAILER - LOWBOY - 100000 LB GVWR,SDOT,0.00,03/13/2018,OTHER SURPLUS METHOD,1TKA048336M103854,TRAILER
51594,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"2,625.00",05/02/2018,MURPHYS AUCTION,1FAFP34N25W290670,SEDAN - SML
51597,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"1,981.00",05/14/2018,BIDADOO ONLINE AUCTION,1FAFP34N65W290669,SEDAN - SML
51602,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"2,130.00",05/02/2018,BIDADOO ONLINE AUCTION,1FAFP34N45W290671,SEDAN - SML
51606,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"2,125.00",05/02/2018,MURPHYS AUCTION,1FAFP34N45W290668,SEDAN - SML
58272,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"3,000.00",02/22/2016,MURPHYS AUCTION,2W9MPH5505P044107,SCOOTER
P0502,2004,OLYMPIC,TRAILER,TRAILER - TILT DECK - 5200 LB GVWR,DPR,"2,050.00",08/16/2018,BIDADOO ONLINE AUCTION,1C9TF12104T997017,TRAILER
53127,2005,DODGE,CARAVAN,MINIVAN PASSENGER,FAS,"4,651.00",02/25/2016,BIDADOO ONLINE AUCTION,1D4GP24R55B3811793,VAN - MINIVAN
86396,2005,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,SPD,"8,001.00",11/14/2019,MURPHYS AUCTION,MOHP4GX035015,UTILITY VEHICLE
51299,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,"7,700.00",01/28/2016,BIDADOO ONLINE AUCTION,JTDKB22UX53084171,SEDAN - SML - HYBRID
51904,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,"7,300.00",03/01/2016,BIDADOO ONLINE AUCTION,JTDKB22U653083664,SEDAN - SML - HYBRID
51263,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"5,326.00",06/20/2018,BIDADOO ONLINE AUCTION,JTDKB22U753083141,SEDAN - SML - HYBRID
51264,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"6,775.00",01/25/2018,BIDADOO ONLINE AUCTION,JTDKB22U553081937,SEDAN - SML - HYBRID
E1507,2006,NATIONAL,ARROWBOARD TRAILER,TRAILER MOUNTED ARROWBOARD,SDOT,400.00,10/07/2019,BIDADOO ONLINE AUCTION,5HJ3V10146S011646,TRAILER - ARROW BOARD
51624,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SDOT,"4,200.00",03/13/2017,MURPHYS AUCTION,1J4GL48K75W681257,SUV - SML
43629,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,"6,281.00",01/06/2016,BIDADOO ONLINE AUCTION,1FDXF46P54EC05763,TRUCK - HEAVY
85205,2008,PETERBILT,335,TRUCK - DUMPING FLATBED - CRANE,SDOT,"35,100.00",11/20/2019,BIDADOO ONLINE AUCTION,2NPRHN8X08M749645,TRUCK - DUMPING FLATBED
51721,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"1,825.00",03/13/2017,MURPHYS AUCTION,2G1WF52K159320308,SEDAN - MED
58060,2005,BRUSH BANDIT,250XP,CHIPPER - 12 IN,DPR,"20,190.00",10/20/2016,BIDADOO ONLINE AUCTION,020300,CHIPPER
51611,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,"2,569.99",02/15/2018,BIDADOO ONLINE AUCTION,1FAFP34N35W290676,SEDAN - SML
51617,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,"3,600.00",10/21/2016,MURPHYS AUCTION,1FAFP34N65W290672,SEDAN - SML
51619,2005,FORD,FOCUS,SEDAN SUBCOMPACT,SPD,"2,600.00",12/13/2018,BIDADOO ONLINE AUCTION,1FAFP34N15W290675,SEDAN - SML
53607,2005,FORD,RANGER,COMPACT PICKUP,SDOT,"6,100.00",10/25/2017,MURPHYS AUCTION,1FTZR14E95PA84410,TRUCK - LIGHT
51455,2005,JEEP,LIBERTY,COMPACT SUV,SDCI,"2,950.00",10/25/2017,MURPHYS AUCTION,1J4GK48K95W686771,SUV - SML
55871,2005,PETERBILT,330,TRUCK - AERIAL LIFT - 55` TELELECT,DPR,"24,033.00",11/08/2018,BIDADOO ONLINE AUCTION,2NPLHD8X36M645664,TRUCK - AERIAL - BUCKET
53658,2005,PETERBILT,330,TRUCK - CHIP DUMP - CLASS 7,DPR,"32,250.00",12/27/2018,MURPHYS AUCTION,2NPLHD8X56M645665,TRUCK - DUMP TRUCK
55620,2005,PETERBILT,335,TRUCK - POTHOLE PATCH - PLOW - CLASS 7,SDOT,"16,745.00",10/06/2016,BIDADOO ONLINE AUCTION,2NPLHD7X26M633670,TRUCK - POTHOLE PATCH TRUCK
52231,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"7,200.00",03/01/2016,BIDADOO ONLINE AUCTION,JTDKB22U553081730,SEDAN - SML - HYBRID
51552,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"4,551.00",05/09/2018,BIDADOO ONLINE AUCTION,JTDKB22U553082702,SEDAN - SML - HYBRID
51664,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"6,250.00",08/22/2018,MURPHYS AUCTION,JTDKB22U253082222,SEDAN - SML - HYBRID
51645,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"6,100.00",03/13/2017,MURPHYS AUCTION,JTDKB22U153084205,SEDAN - SML - HYBRID
53611,2005,FORD,RANGER,COMPACT PICKUP,SDOT,510.00,10/21/2016,MURPHYS AUCTION,1FTZR14U25PA91061,TRUCK - LIGHT
57010,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,"27,000.00",12/27/2018,MURPHYS AUCTION,L06320H 463215,TRACTOR - MOWER
57011,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,"23,000.00",10/30/2018,MURPHYS AUCTION,L06320H 463101,TRACTOR - MOWER
58274,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,800.00",02/22/2016,MURPHYS AUCTION,2W9MPH5505P044110,SCOOTER
58279,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"2,301.00",04/26/2016,MURPHYS AUCTION,2W9MPH5575P044105,SCOOTER
88314,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"2,650.00",08/04/2017,BIDADOO ONLINE AUCTION,2W9MPH6168S044609,SCOOTER
79950,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,789.00",12/21/2017,MURPHYS AUCTION,2FAHP71W47X141777,SEDAN - PATROL
